Date,NDVI,sensor,region
10-Apr-20,0.432,sl2,bb polygons
15-Apr-20,0.406,sl2,bb polygons
23-Apr-20,0.424,sl2,bb polygons
23-Apr-20,0.299,sl2,bb polygons
23-Apr-20,0.697,sl2,bb polygons
23-Apr-20,0.525,sl2,bb polygons
3-May-20,0.781,sl2,bb polygons
3-May-20,0.528,sl2,bb polygons
18-May-20,0.69,sl2,bb polygons
18-May-20,0.573,sl2,bb polygons
2-Jun-20,0.543,sl2,bb polygons
12-Jun-20,0.829,sl2,bb polygons
12-Jun-20,0.566,sl2,bb polygons
12-Jun-20,0.757,sl2,bb polygons
24-Jun-20,0.774,sl2,bb polygons
4-Jul-20,0.908,sl2,bb polygons
7-Jul-20,0.653,sl2,bb polygons
7-Jul-20,0.907,sl2,bb polygons
7-Jul-20,0.575,sl2,bb polygons
9-Jul-20,0.885,sl2,bb polygons
9-Jul-20,0.509,sl2,bb polygons
12-Jul-20,0.537,sl2,bb polygons
14-Jul-20,0.88,sl2,bb polygons
14-Jul-20,0.536,sl2,bb polygons
27-Jul-20,0.345,sl2,bb polygons
27-Jul-20,0.773,sl2,bb polygons
29-Jul-20,0.831,sl2,bb polygons
29-Jul-20,0.513,sl2,bb polygons
1-Aug-20,0.845,sl2,bb polygons
1-Aug-20,0.177,sl2,bb polygons
1-Aug-20,0.868,sl2,bb polygons
1-Aug-20,0.528,sl2,bb polygons
6-Aug-20,0.8,sl2,bb polygons
6-Aug-20,0.697,sl2,bb polygons
8-Aug-20,0.837,sl2,bb polygons
8-Aug-20,0.906,sl2,bb polygons
8-Aug-20,0.548,sl2,bb polygons
11-Aug-20,0.68,sl2,bb polygons
16-Aug-20,0.443,sl2,bb polygons
16-Aug-20,0.672,sl2,bb polygons
21-Aug-20,0.847,sl2,bb polygons
21-Aug-20,0.675,sl2,bb polygons
21-Aug-20,0.848,sl2,bb polygons
21-Aug-20,0.59,sl2,bb polygons
26-Aug-20,0.814,sl2,bb polygons
26-Aug-20,0.645,sl2,bb polygons
5-Sep-20,0.806,sl2,bb polygons
5-Sep-20,0.622,sl2,bb polygons
5-Sep-20,0.875,sl2,bb polygons
5-Sep-20,0.591,sl2,bb polygons
12-Sep-20,0.755,sl2,bb polygons
12-Sep-20,0.841,sl2,bb polygons
12-Sep-20,0.577,sl2,bb polygons
15-Sep-20,0.775,sl2,bb polygons
15-Sep-20,0.693,sl2,bb polygons
15-Sep-20,0.887,sl2,bb polygons
15-Sep-20,0.58,sl2,bb polygons
20-Sep-20,0.879,sl2,bb polygons
30-Sep-20,0.893,sl2,bb polygons
30-Sep-20,0.587,sl2,bb polygons
10-Oct-20,0.749,sl2,bb polygons
10-Oct-20,0.573,sl2,bb polygons
12-Oct-20,0.63,sl2,bb polygons
12-Oct-20,0.512,sl2,bb polygons
25-Oct-20,0.439,sl2,bb polygons
25-Oct-20,0.293,sl2,bb polygons
30-Oct-20,0.5,sl2,bb polygons
30-Oct-20,0.597,sl2,bb polygons
6-Nov-20,0.171,sl2,bb polygons
6-Nov-20,0.519,sl2,bb polygons
9-Nov-20,0.466,sl2,bb polygons
9-Nov-20,0.548,sl2,bb polygons
11-Nov-20,0.427,sl2,bb polygons
11-Nov-20,0.519,sl2,bb polygons
14-Nov-20,0.429,sl2,bb polygons
14-Nov-20,0.223,sl2,bb polygons
14-Nov-20,0.617,sl2,bb polygons
19-Nov-20,0.43,sl2,bb polygons
19-Nov-20,0.941,sl2,bb polygons
19-Nov-20,0.626,sl2,bb polygons
21-Nov-20,0.269,sl2,bb polygons
21-Nov-20,0.304,sl2,bb polygons
21-Nov-20,0.521,sl2,bb polygons
24-Nov-20,0.352,sl2,bb polygons
24-Nov-20,0.186,sl2,bb polygons
24-Nov-20,0.34,sl2,bb polygons
24-Nov-20,0.613,sl2,bb polygons
26-Nov-20,0.429,sl2,bb polygons
26-Nov-20,0.254,sl2,bb polygons
26-Nov-20,0.515,sl2,bb polygons
19-Dec-20,0.031,sl2,bb polygons
19-Dec-20,-0.294,sl2,bb polygons
26-Dec-20,-0.247,sl2,bb polygons
26-Dec-20,0.115,sl2,bb polygons
8-Jan-21,0.254,sl2,bb polygons
8-Jan-21,0.078,sl2,bb polygons
15-Jan-21,-0.219,sl2,bb polygons
30-Jan-21,0.002,sl2,bb polygons
4-Feb-21,-0.003,sl2,bb polygons
17-Feb-21,-0.165,sl2,bb polygons
17-Feb-21,0.145,sl2,bb polygons
22-Feb-21,0.045,sl2,bb polygons
22-Feb-21,-0.046,sl2,bb polygons
22-Feb-21,0.137,sl2,bb polygons
24-Feb-21,0.048,sl2,bb polygons
24-Feb-21,-0.032,sl2,bb polygons
24-Feb-21,0.149,sl2,bb polygons
1-Mar-21,0.165,sl2,bb polygons
1-Mar-21,-0.044,sl2,bb polygons
1-Mar-21,0.199,sl2,bb polygons
24-Mar-21,0.293,sl2,bb polygons
24-Mar-21,-0.04,sl2,bb polygons
24-Mar-21,-0.065,sl2,bb polygons
24-Mar-21,0.301,sl2,bb polygons
26-Mar-21,0.338,sl2,bb polygons
26-Mar-21,-0.069,sl2,bb polygons
26-Mar-21,0.369,sl2,bb polygons
31-Mar-21,0.353,sl2,bb polygons
31-Mar-21,0.349,sl2,bb polygons
31-Mar-21,0.4,sl2,bb polygons
5-Apr-21,0.04,sl2,bb polygons
5-Apr-21,0.424,sl2,bb polygons
8-Apr-21,0.436,sl2,bb polygons
23-Apr-21,-0.015,sl2,bb polygons
23-Apr-21,-0.007,sl2,bb polygons
23-Apr-21,0.466,sl2,bb polygons
28-Apr-21,0.009,sl2,bb polygons
8-May-21,0.361,sl2,bb polygons
8-May-21,0.108,sl2,bb polygons
8-May-21,0.852,sl2,bb polygons
8-May-21,0.43,sl2,bb polygons
10-May-21,0.336,sl2,bb polygons
10-May-21,0.86,sl2,bb polygons
10-May-21,0.378,sl2,bb polygons
28-May-21,0.884,sl2,bb polygons
28-May-21,0.429,sl2,bb polygons
14-Jun-21,0.672,sl2,bb polygons
14-Jun-21,0.724,sl2,bb polygons
14-Jun-21,0.555,sl2,bb polygons
17-Jun-21,0,sl2,bb polygons
17-Jun-21,0.629,sl2,bb polygons
17-Jun-21,0.702,sl2,bb polygons
17-Jun-21,0.503,sl2,bb polygons
22-Jun-21,0.719,sl2,bb polygons
22-Jun-21,0.36,sl2,bb polygons
24-Jun-21,0.687,sl2,bb polygons
29-Jun-21,0.687,sl2,bb polygons
12-Jul-21,0.769,sl2,bb polygons
12-Jul-21,0.648,sl2,bb polygons
12-Jul-21,0.489,sl2,bb polygons
19-Jul-21,0.898,sl2,bb polygons
19-Jul-21,0.525,sl2,bb polygons
22-Jul-21,0.53,sl2,bb polygons
22-Jul-21,0.558,sl2,bb polygons
24-Jul-21,0.751,sl2,bb polygons
29-Jul-21,0.768,sl2,bb polygons
29-Jul-21,0.894,sl2,bb polygons
29-Jul-21,0.532,sl2,bb polygons
13-Aug-21,0.293,sl2,bb polygons
2-Sep-21,0.776,sl2,bb polygons
2-Sep-21,0.91,sl2,bb polygons
2-Sep-21,0.521,sl2,bb polygons
5-Sep-21,0.793,sl2,bb polygons
5-Sep-21,0.571,sl2,bb polygons
5-Sep-21,0.9,sl2,bb polygons
5-Sep-21,0.44,sl2,bb polygons
10-Sep-21,0.783,sl2,bb polygons
10-Sep-21,0.614,sl2,bb polygons
10-Sep-21,0.903,sl2,bb polygons
10-Sep-21,0.447,sl2,bb polygons
12-Sep-21,0.144,sl2,bb polygons
20-Sep-21,0.412,sl2,bb polygons
25-Sep-21,0.769,sl2,bb polygons
25-Sep-21,0.563,sl2,bb polygons
10-Oct-21,0.481,sl2,bb polygons
10-Oct-21,0.407,sl2,bb polygons
15-Oct-21,0.649,sl2,bb polygons
15-Oct-21,0.459,sl2,bb polygons
15-Oct-21,0.788,sl2,bb polygons
15-Oct-21,0.398,sl2,bb polygons
17-Oct-21,0.621,sl2,bb polygons
17-Oct-21,0.796,sl2,bb polygons
17-Oct-21,0.498,sl2,bb polygons
20-Oct-21,0.595,sl2,bb polygons
27-Oct-21,0.506,sl2,bb polygons
27-Oct-21,0.983,sl2,bb polygons
27-Oct-21,0.481,sl2,bb polygons
30-Oct-21,0.501,sl2,bb polygons
30-Oct-21,0.832,sl2,bb polygons
30-Oct-21,0.981,sl2,bb polygons
30-Oct-21,0.406,sl2,bb polygons
21-Nov-21,0.394,sl2,bb polygons
24-Nov-21,0.383,sl2,bb polygons
24-Nov-21,0.312,sl2,bb polygons
24-Nov-21,0.64,sl2,bb polygons
24-Nov-21,0.373,sl2,bb polygons
6-Dec-21,0.033,sl2,bb polygons
11-Dec-21,0.041,sl2,bb polygons
16-Dec-21,-0.111,sl2,bb polygons
16-Dec-21,0.09,sl2,bb polygons
19-Dec-21,0.112,sl2,bb polygons
19-Dec-21,-0.265,sl2,bb polygons
19-Dec-21,-0.21,sl2,bb polygons
19-Dec-21,0.03,sl2,bb polygons
21-Dec-21,0.14,sl2,bb polygons
